timestamp,track_id,sensor_id,x_track,y_track,x_raw,y_raw
3.75,204,0,267.123,171.558,267.132,171.505
3.8,204,0,267.111,171.612,267.121,171.557
3.85,204,0,267.099,171.667,267.106,171.626
3.9,204,0,267.087,171.724,267.092,171.69
3.95,204,0,267.075,171.78,267.079,171.754
4,204,0,267.063,171.837,267.065,171.818
4.05,204,0,267.051,171.895,267.053,171.877
4.1,204,0,267.039,171.952,267.039,171.942
4.15,204,0,267.026,172.01,267.026,172
4.2,204,0,267.014,172.068,267.013,172.063
4.25,204,0,267.002,172.126,267.002,172.116
4.3,204,0,266.989,172.184,266.99,172.172
4.35,204,0,266.977,172.241,266.98,172.221
4.4,204,0,266.965,172.297,266.971,172.262
4.45,204,0,266.954,172.351,266.965,172.291
4.5,204,0,266.942,172.404,266.957,172.327
4.55,204,0,266.931,172.458,266.945,172.383
4.6,204,0,266.919,172.511,266.933,172.438
4.65,204,0,266.908,172.565,266.92,172.5
4.7,204,0,266.896,172.62,266.907,172.561
4.75,204,0,266.885,172.674,266.896,172.615
4.8,204,0,266.873,172.728,266.884,172.67
4.85,204,0,266.862,172.783,266.871,172.73
4.9,204,0,266.85,172.837,266.859,172.788
4.95,204,0,266.838,172.892,266.847,172.846
5,204,0,266.827,172.947,266.835,172.9
5.05,204,0,266.815,173.002,266.822,172.961
5.1,204,0,266.803,173.057,266.811,173.015
5.15,204,0,266.792,173.112,266.799,173.069
5.2,204,0,266.78,173.167,266.787,173.128
5.25,204,0,266.768,173.223,266.775,173.181
5.3,204,0,266.756,173.277,266.764,173.234
5.35,204,0,266.745,173.332,266.755,173.279
5.4,204,0,266.733,173.386,266.745,173.324
5.45,204,0,266.722,173.439,266.737,173.363
5.5,109,0,267.089,171.448,267.137,171.479
5.55,204,1,266.726,173.559,267.294,173.737
5.55,109,0,267.164,171.56,267.125,171.539
5.6,204,1,266.738,173.623,267.248,173.777
5.6,109,0,267.14,171.629,267.109,171.614
5.65,204,1,266.749,173.686,267.214,173.807
5.65,109,0,267.118,171.697,267.094,171.685
5.7,204,1,266.756,173.749,267.148,173.864
5.7,109,0,267.099,171.762,267.08,171.749
5.75,204,1,266.76,173.812,267.069,173.933
5.75,109,0,267.081,171.829,267.065,171.82
5.8,204,1,266.761,173.873,267.024,173.971
5.8,109,0,267.064,171.899,267.049,171.894
5.85,204,1,266.762,173.934,266.992,174
5.85,109,0,267.047,171.966,267.036,171.956
5.9,204,1,266.761,173.993,266.961,174.026
5.9,109,0,267.032,172.033,267.021,172.025
5.95,204,1,266.758,174.051,266.928,174.055
5.95,109,0,267.016,172.099,267.008,172.089
6,204,1,266.755,174.107,266.897,174.082
6,109,0,267.002,172.162,266.996,172.144
6.05,204,1,266.75,174.162,266.871,174.104
6.05,109,0,266.989,172.22,266.985,172.194
6.1,204,1,266.745,174.216,266.848,174.124
6.1,109,0,266.976,172.277,266.974,172.249
6.15,204,1,266.741,174.267,266.862,174.112
6.15,109,0,266.964,172.33,266.965,172.291
6.2,109,0,266.953,172.382,266.954,172.341
6.25,109,0,266.941,172.437,266.941,172.404
6.3,204,2,266.73,174.441,267.125,174.6
6.3,109,0,266.928,172.492,266.928,172.463
6.35,204,2,266.73,174.503,266.967,174.622
6.35,109,0,266.916,172.546,266.916,172.518
6.4,204,2,266.729,174.563,266.914,174.629
6.4,109,0,266.904,172.602,266.904,172.579
6.45,204,2,266.727,174.621,266.899,174.631
6.45,109,0,266.892,172.657,266.893,172.629
6.5,204,2,266.725,174.677,266.889,174.633
6.5,109,0,266.88,172.713,266.879,172.693
6.55,204,2,266.722,174.731,266.885,174.633
6.55,109,0,266.868,172.77,266.867,172.753
6.6,204,2,266.721,174.782,266.906,174.63
6.6,109,0,266.855,172.827,266.854,172.812
6.65,204,2,266.727,174.831,267.101,174.603
6.65,109,0,266.843,172.884,266.842,172.868
6.7,109,0,266.831,172.942,266.828,172.933
6.75,204,3,266.718,174.947,266.907,175.05
6.75,109,0,266.818,173.001,266.815,172.996
6.8,204,3,266.716,175.006,266.887,175.047
6.8,109,0,266.806,173.059,266.803,173.05
6.85,204,3,266.714,175.063,266.886,175.047
6.85,109,0,266.793,173.116,266.792,173.105
6.9,204,3,266.713,175.118,266.895,175.048
6.9,109,0,266.781,173.173,266.781,173.157
6.95,204,3,266.712,175.171,266.916,175.051
6.95,109,0,266.769,173.229,266.77,173.206
7,204,3,266.714,175.222,266.967,175.058
7,109,0,266.757,173.284,266.759,173.258
7.05,204,3,266.72,175.272,267.113,175.079
7.05,109,0,266.745,173.339,266.748,173.312
7.1,109,0,266.734,173.393,266.739,173.352
7.15,109,0,266.723,173.442,266.735,173.372
7.2,204,4,266.703,175.443,266.851,175.558
7.2,109,1,266.777,173.525,267.31,173.723
7.25,204,4,266.7,175.502,266.843,175.551
7.25,109,1,266.82,173.603,267.256,173.77
7.3,204,4,266.699,175.56,266.864,175.57
7.3,109,1,266.854,173.678,267.213,173.807
7.35,204,4,266.698,175.616,266.886,175.589
7.35,109,1,266.882,173.749,267.176,173.839
7.4,204,4,266.698,175.671,266.912,175.612
7.4,109,1,266.897,173.822,267.069,173.933
7.45,204,4,266.699,175.725,266.94,175.636
7.45,109,1,266.906,173.892,267.018,173.977
7.5,204,4,266.701,175.778,266.975,175.666
7.5,109,1,266.91,173.959,266.983,174.007
7.55,204,4,266.704,175.831,267.011,175.697
7.55,109,1,266.912,174.022,266.951,174.035
7.6,204,4,266.708,175.883,267.063,175.742
7.6,109,1,266.91,174.083,266.915,174.066
7.65,204,4,266.715,175.936,267.138,175.808
7.65,109,1,266.906,174.14,266.885,174.093
7.7,204,4,266.723,175.988,267.174,175.839
7.7,109,1,266.899,174.194,266.857,174.116
7.75,204,4,266.732,176.039,267.209,175.869
7.75,109,1,266.893,174.245,266.848,174.125
7.8,204,4,266.742,176.091,267.258,175.912
7.8,143,0,266.936,172.171,266.984,172.202
7.85,204,5,266.735,176.15,266.721,176.244
7.85,143,0,267.011,172.281,266.971,172.26
7.9,204,5,266.729,176.208,266.725,176.26
7.9,109,2,266.906,174.432,267.144,174.597
7.9,143,0,266.995,172.309,266.966,172.285
7.95,204,5,266.723,176.266,266.733,176.297
7.95,109,2,266.91,174.503,266.989,174.619
7.95,143,0,266.975,172.367,266.95,172.361
8,204,5,266.718,176.323,266.743,176.344
8,109,2,266.91,174.569,266.923,174.628
8,143,0,266.956,172.435,266.934,172.437
8.05,204,5,266.713,176.38,266.754,176.4
8.05,109,2,266.907,174.631,266.902,174.631
8.05,143,0,266.939,172.498,266.921,172.495
8.1,204,5,266.709,176.437,266.765,176.45
8.1,109,2,266.904,174.688,266.888,174.633
8.1,143,0,266.922,172.564,266.906,172.565
8.15,204,5,266.705,176.495,266.777,176.508
8.15,109,2,266.901,174.741,266.886,174.633
8.15,143,0,266.906,172.629,266.893,172.628
8.2,204,5,266.702,176.551,266.787,176.555
8.2,109,2,266.9,174.791,266.907,174.63
8.2,143,0,266.891,172.693,266.879,172.692
8.25,204,5,266.699,176.608,266.8,176.614
8.25,109,2,266.912,174.834,267.092,174.604
8.25,143,0,266.876,172.757,266.866,172.755
8.3,204,5,266.697,176.665,266.81,176.659
8.3,143,0,266.862,172.819,266.854,172.812
8.35,204,5,266.694,176.721,266.822,176.716
8.35,109,3,266.908,174.958,266.904,175.049
8.35,143,0,266.848,172.881,266.841,172.875
8.4,204,5,266.693,176.778,266.835,176.778
8.4,109,3,266.906,175.02,266.886,175.047
8.4,143,0,266.834,172.944,266.827,172.94
8.45,204,5,266.691,176.835,266.847,176.833
8.45,109,3,266.903,175.079,266.888,175.047
8.45,143,0,266.82,173.006,266.814,173.002
8.5,204,5,266.69,176.891,266.857,176.882
8.5,109,3,266.901,175.134,266.899,175.049
8.5,143,0,266.807,173.068,266.801,173.063
8.55,204,5,266.69,176.948,266.869,176.941
8.55,109,3,266.902,175.185,266.931,175.053
8.55,143,0,266.793,173.13,266.788,173.122
8.6,204,5,266.69,177.004,266.882,176.999
8.6,109,3,266.908,175.234,267.026,175.067
8.6,143,0,266.78,173.191,266.775,173.184
8.65,204,5,266.69,177.061,266.894,177.054
8.65,109,3,266.922,175.281,267.166,175.086
8.65,143,0,266.767,173.252,266.763,173.242
8.7,204,5,266.69,177.117,266.904,177.105
8.7,143,0,266.753,173.312,266.75,173.302
8.75,204,5,266.691,177.173,266.917,177.164
8.75,143,0,266.741,173.37,266.74,173.348
8.8,204,5,266.692,177.23,266.928,177.215
8.8,109,4,266.915,175.459,266.841,175.549
8.8,143,0,266.729,173.422,266.735,173.372
8.85,109,4,266.911,175.521,266.858,175.564
8.85,143,1,266.82,173.523,267.32,173.714
8.9,109,4,266.908,175.581,266.885,175.588
8.9,143,1,266.887,173.616,267.261,173.765
8.95,109,4,266.908,175.639,266.912,175.612
8.95,143,1,266.939,173.701,267.218,173.803
9,109,4,266.909,175.696,266.946,175.64
9,143,1,266.977,173.78,267.176,173.839
9.05,109,4,266.912,175.751,266.985,175.675
9.05,143,1,266.994,173.861,267.065,173.936
9.1,109,4,266.917,175.805,267.029,175.713
9.1,143,1,267.002,173.937,267.014,173.98
9.15,109,4,266.925,175.859,267.091,175.767
9.15,143,1,267.003,174.007,266.971,174.017
9.2,109,4,266.937,175.914,267.158,175.825
9.2,143,1,266.999,174.073,266.934,174.05
9.25,109,4,266.95,175.967,267.196,175.858
9.25,143,1,266.991,174.134,266.901,174.078
9.3,109,4,266.965,176.02,267.246,175.902
9.3,143,1,266.98,174.191,266.869,174.106
9.35,109,5,266.953,176.087,266.721,176.245
9.35,143,1,266.967,174.244,266.846,174.126
9.35,169,0,267.1,171.397,267.148,171.427
9.4,109,5,266.941,176.152,266.725,176.262
9.4,143,1,266.961,174.285,266.891,174.087
9.4,169,0,267.176,171.505,267.136,171.484
9.45,109,5,266.931,176.216,266.734,176.302
9.45,169,0,267.155,171.557,267.124,171.54
9.5,109,5,266.921,176.279,266.744,176.353
9.5,169,0,267.133,171.624,267.108,171.616
9.55,109,5,266.913,176.341,266.756,176.407
9.55,143,2,266.971,174.484,266.996,174.618
9.55,169,0,267.113,171.693,267.093,171.687
9.6,109,5,266.905,176.404,266.768,176.465
9.6,143,2,266.968,174.559,266.92,174.628
9.6,169,0,267.096,171.76,267.079,171.754
9.65,109,5,266.898,176.466,266.78,176.521
9.65,143,2,266.963,174.626,266.897,174.632
9.65,169,0,267.078,171.829,267.063,171.826
9.7,109,5,266.892,176.528,266.794,176.585
9.7,143,2,266.957,174.687,266.887,174.633
9.7,169,0,267.062,171.897,267.05,171.891
9.75,109,5,266.887,176.59,266.805,176.637
9.75,143,2,266.952,174.742,266.888,174.633
9.75,169,0,267.045,171.968,267.033,171.968
9.8,109,5,266.883,176.651,266.816,176.689
9.8,143,2,266.954,174.79,266.95,174.624
9.8,169,0,267.029,172.038,267.019,172.036
9.85,109,5,266.879,176.713,266.828,176.744
9.85,169,0,267.014,172.106,267.005,172.101
9.9,109,5,266.876,176.773,266.84,176.8
9.9,143,3,266.953,174.927,266.922,175.052
9.9,169,0,266.999,172.171,266.993,172.158
9.95,109,5,266.874,176.834,266.85,176.851
9.95,143,3,266.949,174.997,266.887,175.047
9.95,169,0,266.985,172.233,266.981,172.213
10,109,5,266.872,176.894,266.863,176.909
10,143,3,266.945,175.062,266.886,175.047
10,169,0,266.972,172.293,266.97,172.268
10.05,109,5,266.871,176.955,266.877,176.976
10.05,143,3,266.942,175.121,266.899,175.049
10.05,169,0,266.961,172.342,266.966,172.285
10.1,109,5,266.87,177.016,266.89,177.037
10.1,143,3,266.942,175.175,266.93,175.053
10.1,169,0,266.949,172.397,266.95,172.36
10.15,109,5,266.87,177.076,266.903,177.098
10.15,143,3,266.95,175.227,267.036,175.068
10.15,169,0,266.937,172.453,266.937,172.419
10.2,109,5,266.871,177.137,266.916,177.16
10.2,143,3,266.97,175.275,267.194,175.09
10.2,169,0,266.925,172.509,266.925,172.477
10.25,109,5,266.872,177.198,266.928,177.217
10.25,169,0,266.912,172.566,266.912,172.54
10.3,109,5,266.874,177.258,266.942,177.28
10.3,143,4,266.964,175.411,266.854,175.561
10.3,169,0,266.9,172.623,266.899,172.6
10.35,109,5,266.876,177.319,266.954,177.339
10.35,143,4,266.957,175.481,266.842,175.551
10.35,169,0,266.887,172.68,266.887,172.656
10.4,109,5,266.878,177.38,266.968,177.407
10.4,143,4,266.951,175.547,266.862,175.568
10.4,169,0,266.874,172.739,266.873,172.722
10.45,109,5,266.881,177.441,266.982,177.468
10.45,143,4,266.947,175.61,266.891,175.593
10.45,169,0,266.861,172.799,266.858,172.791
10.5,109,5,266.885,177.502,266.993,177.52
10.5,143,4,266.946,175.671,266.924,175.621
10.5,169,0,266.848,172.86,266.845,172.854
10.55,109,5,266.888,177.562,267.004,177.572
10.55,143,4,266.948,175.73,266.956,175.65
10.55,169,0,266.835,172.92,266.832,172.916
10.6,109,5,266.892,177.622,267.014,177.619
10.6,143,4,266.952,175.786,266.992,175.681
10.6,169,0,266.822,172.981,266.82,172.973
10.65,109,5,266.897,177.681,267.026,177.677
10.65,143,4,266.959,175.842,267.044,175.726
10.65,169,0,266.809,173.041,266.807,173.032
10.7,109,5,266.901,177.741,267.037,177.731
10.7,143,4,266.971,175.899,267.133,175.803
10.7,169,0,266.797,173.1,266.795,173.089
10.75,109,5,266.906,177.8,267.049,177.786
10.75,143,4,266.986,175.955,267.18,175.845
10.75,169,0,266.784,173.16,266.782,173.151
10.8,109,5,266.911,177.859,267.061,177.842
10.8,143,4,267.003,176.01,267.224,175.883
10.8,169,0,266.771,173.218,266.772,173.199
10.85,109,5,266.916,177.918,267.073,177.9
10.85,143,4,267.025,176.066,267.316,175.963
10.85,169,0,266.759,173.277,266.759,173.256
10.9,143,5,267.008,176.137,266.724,176.258
10.9,169,0,266.746,173.334,266.748,173.31
10.95,143,5,266.993,176.207,266.733,176.3
10.95,169,0,266.734,173.39,266.739,173.352
11,143,5,266.98,176.275,266.745,176.357
11,169,0,266.723,173.442,266.735,173.372
11.05,143,5,266.968,176.344,266.758,176.415
11.05,169,1,266.776,173.526,267.309,173.724
11.05,126,0,267.334,170.299,267.382,170.33
11.1,143,5,266.958,176.412,266.772,176.482
11.1,169,1,266.819,173.607,267.254,173.772
11.1,126,0,267.411,170.398,267.372,170.376
11.15,143,5,266.948,176.479,266.783,176.534
11.15,169,1,266.853,173.683,267.213,173.807
11.15,126,0,267.392,170.445,267.361,170.429
11.2,143,5,266.94,176.546,266.797,176.6
11.2,169,1,266.876,173.759,267.133,173.877
11.2,126,0,267.374,170.491,267.35,170.478
11.25,143,5,266.933,176.613,266.81,176.661
11.25,169,1,266.89,173.834,267.06,173.94
11.25,126,0,267.359,170.537,267.34,170.524
11.3,143,5,266.927,176.68,266.824,176.728
11.3,169,1,266.898,173.906,267.009,173.984
11.3,126,0,267.345,170.585,267.329,170.576
11.35,143,5,266.923,176.747,266.839,176.799
11.35,169,1,266.902,173.974,266.974,174.015
11.35,126,0,267.333,170.632,267.32,170.621
11.4,143,5,266.919,176.813,266.852,176.858
11.4,169,1,266.902,174.039,266.937,174.047
11.4,126,0,267.321,170.679,267.309,170.67
11.45,143,5,266.916,176.88,266.866,176.926
11.45,169,1,266.9,174.101,266.904,174.076
11.45,126,0,267.31,170.724,267.3,170.714
11.5,143,5,266.914,176.947,266.88,176.989
11.5,169,1,266.895,174.159,266.875,174.101
11.5,126,0,267.299,170.77,267.29,170.76
11.55,143,5,266.913,177.013,266.893,177.051
11.55,169,1,266.888,174.214,266.851,174.122
11.55,126,0,267.289,170.814,267.281,170.801
11.6,143,5,266.912,177.079,266.907,177.117
11.6,169,1,266.883,174.264,266.857,174.116
11.6,126,0,267.279,170.857,267.273,170.84
11.65,143,5,266.912,177.146,266.921,177.186
11.65,126,0,267.27,170.895,267.267,170.869
11.7,143,5,266.913,177.212,266.934,177.246
11.7,126,0,267.261,170.935,267.257,170.914
11.75,143,5,266.915,177.278,266.948,177.311
11.75,169,2,266.892,174.455,267.105,174.602
11.75,126,0,267.251,170.978,267.246,170.968
11.8,143,5,266.917,177.344,266.962,177.376
11.8,169,2,266.893,174.527,266.938,174.626
11.8,126,0,267.241,171.022,267.236,171.016
11.85,143,5,266.92,177.411,266.978,177.452
11.85,169,2,266.892,174.593,266.907,174.63
11.85,126,0,267.231,171.068,267.224,171.069
11.9,143,5,266.923,177.477,266.991,177.514
11.9,169,2,266.889,174.655,266.892,174.632
11.9,126,0,267.22,171.117,267.212,171.127
11.95,143,5,266.927,177.543,267.001,177.562
11.95,169,2,266.887,174.712,266.885,174.633
11.95,126,0,267.21,171.165,267.202,171.174
12,143,5,266.931,177.607,267.012,177.614
12,169,2,266.885,174.765,266.894,174.632
12,126,0,267.199,171.214,267.192,171.224
12.05,143,5,266.935,177.672,267.026,177.677
12.05,169,2,266.891,174.813,266.999,174.617
12.05,126,0,267.189,171.262,267.181,171.272
12.1,143,5,266.94,177.737,267.038,177.734
12.1,126,0,267.178,171.311,267.171,171.321
12.15,143,5,266.945,177.801,267.051,177.796
12.15,169,3,266.887,174.941,266.901,175.049
12.15,126,0,267.167,171.359,267.161,171.37
12.2,143,5,266.951,177.865,267.064,177.859
12.2,169,3,266.885,175.007,266.886,175.047
12.2,126,0,267.157,171.409,267.15,171.42
12.25,143,5,266.957,177.93,267.078,177.921
12.25,169,3,266.883,175.068,266.888,175.047
12.25,126,0,267.146,171.457,267.14,171.466
12.3,143,5,266.963,177.993,267.09,177.98
12.3,169,3,266.883,175.125,266.904,175.049
12.3,126,0,267.136,171.506,267.13,171.514
12.35,143,5,266.97,178.058,267.104,178.046
12.35,169,3,266.885,175.18,266.946,175.055
12.35,126,0,267.125,171.554,267.12,171.559
12.4,143,5,266.977,178.121,267.117,178.105
12.4,169,3,266.896,175.231,267.096,175.076
12.4,126,0,267.115,171.604,267.107,171.62
12.45,143,5,266.984,178.185,267.13,178.169
12.45,126,0,267.104,171.654,267.095,171.678
12.5,143,5,266.991,178.249,267.143,178.228
12.5,126,0,267.092,171.707,267.082,171.739
12.55,143,5,266.999,178.313,267.157,178.294
12.55,169,4,266.888,175.418,266.844,175.552
12.55,126,0,267.081,171.76,267.07,171.797
12.6,143,5,267.007,178.376,267.171,178.357
12.6,169,4,266.884,175.485,266.848,175.556
12.6,126,0,267.07,171.814,267.057,171.858
12.65,143,5,267.016,178.44,267.184,178.421
12.65,169,4,266.881,175.549,266.868,175.573
12.65,126,0,267.058,171.869,267.043,171.921
12.7,143,5,267.024,178.504,267.201,178.499
12.7,169,4,266.881,175.61,266.897,175.598
12.7,126,0,267.046,171.925,267.031,171.979
12.75,143,5,267.033,178.569,267.215,178.565
12.75,169,4,266.882,175.67,266.93,175.627
12.75,126,0,267.034,171.979,267.021,172.027
12.8,143,5,267.042,178.633,267.229,178.634
12.8,169,4,266.885,175.728,266.968,175.66
12.8,126,0,267.022,172.034,267.01,172.079
12.85,143,5,267.052,178.698,267.245,178.707
12.85,169,4,266.89,175.785,267.012,175.698
12.85,126,0,267.011,172.088,266.999,172.128
12.9,143,5,267.062,178.763,267.26,178.78
12.9,169,4,266.899,175.842,267.072,175.751
12.9,126,0,266.999,172.141,266.989,172.176
12.95,143,5,267.072,178.828,267.274,178.843
12.95,169,4,266.911,175.899,267.147,175.816
12.95,126,0,266.988,172.195,266.979,172.224
13,143,5,267.082,178.893,267.286,178.902
13,169,4,266.924,175.955,267.189,175.852
13,126,0,266.977,172.246,266.971,172.262
13.05,143,5,267.092,178.958,267.302,178.975
13.05,169,4,266.94,176.01,267.234,175.891
13.05,126,0,266.966,172.296,266.965,172.29
13.1,169,5,266.928,176.081,266.723,176.252
13.1,126,0,266.956,172.344,266.957,172.329
13.1,177,4,267.277,175.939,267.325,175.97
13.15,169,5,266.917,176.148,266.725,176.259
13.15,126,0,266.946,172.393,266.945,172.386
13.2,169,5,266.907,176.214,266.733,176.297
13.2,126,0,266.935,172.443,266.933,172.442
13.25,169,5,266.898,176.28,266.742,176.343
13.25,126,0,266.924,172.493,266.922,172.492
13.3,169,5,266.89,176.345,266.755,176.401
13.3,126,0,266.914,172.543,266.911,172.544
13.35,169,5,266.883,176.409,266.765,176.452
13.35,126,0,266.903,172.592,266.902,172.586
13.4,169,5,266.876,176.473,266.778,176.513
13.4,126,0,266.893,172.641,266.892,172.632
13.45,169,5,266.871,176.536,266.789,176.564
13.45,126,0,266.882,172.691,266.879,172.693
13.5,169,5,266.866,176.6,266.803,176.628
13.5,126,0,266.871,172.742,266.867,172.752
13.55,169,5,266.862,176.663,266.814,176.682
13.55,126,0,266.86,172.792,266.857,172.8
13.6,169,5,266.859,176.726,266.826,176.738
13.6,126,0,266.849,172.843,266.846,172.851
13.65,169,5,266.856,176.788,266.84,176.802
13.65,126,0,266.839,172.893,266.837,172.893
13.7,169,5,266.854,176.851,266.851,176.856
13.7,126,0,266.828,172.943,266.827,172.94
13.75,126,0,266.818,172.992,266.816,172.991
13.75,177,5,267.307,176.281,266.865,176.921
13.8,126,0,266.807,173.042,266.806,173.038
13.8,177,5,267.201,176.475,266.877,176.978
13.85,126,0,266.797,173.091,266.797,173.079
13.85,177,5,267.119,176.643,266.891,177.042
13.9,126,0,266.786,173.14,266.788,173.124
13.9,177,5,267.056,176.789,266.902,177.096
13.95,126,0,266.776,173.188,266.779,173.166
13.95,177,5,267.008,176.917,266.914,177.149
14,126,0,266.766,173.236,266.77,173.206
14,177,5,266.971,177.035,266.927,177.212
14.05,126,0,266.756,173.283,266.761,173.251
14.05,177,5,266.942,177.142,266.94,177.272
14.1,126,0,266.746,173.33,266.752,173.29
14.1,177,5,266.922,177.243,266.954,177.338
14.15,126,0,266.736,173.377,266.744,173.327
14.15,177,5,266.907,177.337,266.967,177.399
14.2,126,0,266.726,173.422,266.737,173.361
14.2,177,5,266.898,177.428,266.982,177.472
14.25,126,0,266.717,173.465,266.736,173.368
14.25,177,5,266.892,177.514,266.994,177.529
14.3,126,0,266.718,173.461,266.897,172.611
14.3,177,5,266.889,177.594,267.005,177.579
14.3,239,1,267.267,173.687,267.315,173.718
14.35,169,5,266.84,177.625,267.016,177.631
14.35,239,1,267.311,173.782,267.269,173.759
14.4,169,5,266.846,177.687,267.027,177.683
14.4,239,1,267.26,173.812,267.229,173.793
14.45,169,5,266.852,177.748,267.038,177.736
14.45,239,1,267.217,173.84,267.195,173.822
14.5,169,5,266.858,177.809,267.052,177.802
14.5,239,1,267.149,173.892,267.113,173.894
14.55,169,5,266.865,177.87,267.064,177.859
14.55,239,1,267.085,173.942,267.057,173.942
14.6,169,5,266.871,177.931,267.076,177.911
14.6,239,1,267.03,173.987,267.015,173.979
14.65,169,5,266.878,177.992,267.088,177.97
14.65,239,1,266.986,174.023,266.985,174.005
14.7,169,5,266.885,178.053,267.102,178.034
14.7,239,1,266.947,174.055,266.957,174.03
14.75,169,5,266.893,178.114,267.115,178.098
14.75,239,1,266.913,174.083,266.93,174.053
14.8,169,5,266.901,178.175,267.129,178.164
14.8,239,1,266.882,174.108,266.907,174.073
14.85,169,5,266.909,178.236,267.142,178.223
14.85,239,1,266.854,174.131,266.884,174.093
14.9,169,5,266.917,178.297,267.154,178.281
14.9,239,1,266.829,174.153,266.863,174.111
14.95,169,5,266.925,178.358,267.167,178.34
14.95,239,1,266.806,174.172,266.847,174.125
15,169,5,266.934,178.419,267.18,178.401
15,239,1,266.791,174.184,266.855,174.118
15.05,169,5,266.943,178.48,267.193,178.464
15.05,239,1,266.919,174.071,267.469,173.584
15.1,169,5,266.952,178.542,267.209,178.536
15.1,239,1,267.017,173.986,267.438,173.611
15.15,169,5,266.961,178.603,267.222,178.599
15.15,239,1,267.092,173.92,267.411,173.635
15.2,169,5,266.97,178.665,267.237,178.672
15.2,126,1,266.585,174.247,267.386,173.657
15.2,239,2,267.095,174.054,267.106,174.602
15.2,202,0,267.26,170.644,267.308,170.675
15.25,169,5,266.98,178.727,267.254,178.75
15.25,239,2,267.07,174.17,266.96,174.623
15.25,202,0,267.338,170.745,267.298,170.723
15.3,169,5,266.99,178.79,267.268,178.818
15.3,239,2,267.041,174.268,266.916,174.629
15.3,202,0,267.319,170.789,267.288,170.771
15.35,169,5,267,178.853,267.283,178.888
15.35,239,2,267.014,174.351,266.899,174.631
15.35,202,0,267.302,170.831,267.278,170.816
15.4,169,5,267.01,178.915,267.297,178.95
15.4,239,2,266.989,174.422,266.889,174.633
15.4,202,0,267.288,170.87,267.27,170.854
15.45,169,5,267.021,178.978,267.309,179.007
15.45,239,2,266.967,174.483,266.886,174.633
15.45,202,0,267.277,170.907,267.262,170.891
15.5,169,5,267.031,179.04,267.321,179.068
15.5,239,2,266.949,174.535,266.893,174.632
15.5,202,0,267.265,170.95,267.251,170.943
15.55,169,5,267.042,179.103,267.333,179.123
15.55,239,2,266.943,174.578,266.956,174.623
15.55,202,0,267.253,170.998,267.24,170.997
15.6,169,5,267.053,179.165,267.345,179.18
15.6,239,2,266.966,174.611,267.155,174.595
15.6,202,0,267.241,171.049,267.227,171.055
15.65,169,5,267.063,179.227,267.357,179.237
15.65,126,2,266.549,174.645,267.54,174.541
15.65,239,3,266.975,174.705,267.077,175.074
15.65,202,0,267.228,171.103,267.215,171.112
15.7,169,5,267.074,179.289,267.368,179.289
15.7,126,2,266.582,174.685,267.525,174.543
15.7,239,3,266.96,174.784,266.896,175.048
15.7,202,0,267.216,171.157,267.204,171.167
