timestamp,track_id,sensor_id,x,y
8.4,189,5,266.832,176.767
8.4,195,0,267.155,171.396
8.45,189,5,266.844,176.823
8.45,195,0,267.143,171.453
8.5,189,5,266.855,176.872
8.5,195,0,267.13,171.514
8.55,189,5,266.865,176.921
8.55,195,0,267.116,171.578
8.6,189,5,266.879,176.984
8.6,195,0,267.099,171.658
8.65,189,5,266.89,177.04
8.65,195,0,267.082,171.738
8.7,189,5,266.903,177.1
8.7,195,0,267.066,171.817
8.75,189,5,266.914,177.148
8.75,195,0,267.05,171.892
8.8,189,5,266.926,177.205
8.8,195,0,267.034,171.963
8.85,189,5,266.939,177.267
8.85,195,0,267.022,172.023
8.9,189,5,266.95,177.322
8.9,195,0,267.009,172.084
8.95,189,5,266.962,177.378
8.95,195,0,266.996,172.142
9,189,5,266.974,177.435
9,195,0,266.985,172.194
9.05,189,5,266.988,177.497
9.05,195,0,266.974,172.247
9.1,189,5,266.997,177.542
9.1,195,0,266.966,172.285
9.15,189,5,267.007,177.589
9.15,195,0,266.957,172.328
9.2,189,5,267.018,177.639
9.2,195,0,266.942,172.396
9.25,189,5,267.028,177.688
9.25,195,0,266.929,172.461
9.3,189,5,267.038,177.734
9.3,195,0,266.917,172.517
9.35,189,5,267.049,177.786
9.35,195,0,266.903,172.581
9.4,189,5,267.06,177.837
9.4,195,0,266.892,172.634
9.45,189,5,267.072,177.894
9.45,195,0,266.877,172.703
9.5,189,5,267.082,177.94
9.5,195,0,266.864,172.762
9.55,189,5,267.092,177.988
9.55,195,0,266.853,172.818
9.6,189,5,267.104,178.046
9.6,195,0,266.841,172.874
9.65,189,5,267.116,178.1
9.65,195,0,266.827,172.937
9.7,189,5,267.128,178.159
9.7,195,0,266.815,172.997
9.75,189,5,267.14,178.212
9.75,195,0,266.803,173.05
9.8,189,5,267.151,178.263
9.8,195,0,266.79,173.113
9.85,189,5,267.162,178.316
9.85,195,0,266.778,173.168
9.9,189,5,267.175,178.377
9.9,195,0,266.766,173.226
9.95,189,5,267.187,178.433
9.95,195,0,266.756,173.275
10,189,5,267.199,178.492
10,195,0,266.745,173.324
10.05,189,5,267.213,178.558
10.05,195,0,266.738,173.359
10.1,189,5,267.226,178.617
10.1,195,0,266.737,173.362
10.15,189,5,267.241,178.688
10.15,195,1,267.297,173.734
10.2,189,5,267.254,178.749
10.2,195,1,267.245,173.78
10.25,189,5,267.266,178.804
10.25,195,1,267.205,173.814
10.3,189,5,267.276,178.855
10.3,195,1,267.128,173.881
10.35,189,5,267.29,178.918
10.35,195,1,267.055,173.944
10.4,189,5,267.303,178.98
10.4,195,1,267.011,173.983
10.45,189,5,267.315,179.036
10.45,195,1,266.976,174.013
10.5,189,5,267.326,179.089
10.5,195,1,266.944,174.041
10.55,189,5,267.337,179.139
10.55,195,1,266.912,174.068
10.6,189,5,267.346,179.185
10.6,195,1,266.881,174.096
10.65,189,5,267.357,179.235
10.65,195,1,266.855,174.118
10.7,189,5,267.369,179.291
10.7,195,1,266.848,174.124
10.75,189,5,267.38,179.343
10.8,189,5,267.392,179.4
10.85,189,5,267.404,179.458
10.85,195,2,267.149,174.596
10.9,189,5,267.415,179.508
10.9,195,2,266.984,174.619
10.95,189,5,267.427,179.565
10.95,195,2,266.916,174.629
11,189,5,267.438,179.614
11,195,2,266.898,174.631
11.05,189,5,267.448,179.663
11.05,195,2,266.887,174.633
11.1,189,5,267.46,179.718
11.1,195,2,266.888,174.633
11.15,189,5,267.471,179.769
11.15,195,5,267.471,179.769
11.15,18,0,267.732,168.683
11.2,18,0,267.719,168.744
11.2,189,5,267.482,179.821
11.25,189,5,267.495,179.884
11.25,195,3,266.922,175.052
11.25,18,0,267.706,168.803
11.3,189,5,267.506,179.938
11.3,195,3,266.887,175.047
11.3,18,0,267.692,168.869
11.35,189,5,267.52,180.002
11.35,195,3,266.886,175.047
11.35,18,0,267.679,168.928
11.4,189,5,267.532,180.057
11.4,195,3,266.896,175.048
11.4,18,0,267.666,168.994
11.45,189,5,267.544,180.116
11.45,195,3,266.92,175.052
11.45,18,0,267.652,169.058
11.5,189,5,267.556,180.172
11.5,195,3,267.005,175.064
11.5,18,0,267.637,169.127
11.55,189,5,267.569,180.232
11.55,195,3,267.143,175.083
11.55,18,0,267.623,169.193
11.6,18,0,267.609,169.26
11.6,189,5,267.583,180.296
11.65,18,0,267.593,169.337
11.65,189,5,267.594,180.351
11.7,189,5,267.608,180.417
11.7,195,4,266.84,175.549
11.7,18,0,267.578,169.407
11.75,189,5,267.623,180.485
11.75,195,4,266.856,175.562
11.75,18,0,267.561,169.486
11.8,189,5,267.638,180.555
11.8,195,4,266.881,175.584
11.8,18,0,267.547,169.551
11.85,189,5,267.653,180.626
11.85,195,4,266.907,175.607
11.85,18,0,267.531,169.626
11.9,189,5,267.668,180.696
11.9,195,4,266.941,175.637
11.9,18,0,267.518,169.688
11.95,189,5,267.681,180.757
11.95,195,4,266.973,175.664
11.95,18,0,267.503,169.761
12,189,5,267.694,180.822
12,195,4,267.017,175.702
12,18,0,267.489,169.823
12.05,189,5,267.706,180.875
12.05,195,4,267.075,175.753
12.05,18,0,267.474,169.895
12.1,189,5,267.716,180.926
12.1,195,4,267.15,175.818
12.1,18,0,267.461,169.957
12.15,189,5,267.73,180.989
12.15,195,4,267.19,175.853
12.15,18,0,267.445,170.03
12.2,189,5,267.741,181.042
12.2,195,4,267.242,175.898
12.2,18,0,267.432,170.091
12.25,18,0,267.417,170.162
12.25,195,5,266.721,176.244
12.3,18,0,267.403,170.23
12.3,195,5,266.726,176.265
12.35,18,0,267.389,170.297
12.35,195,5,266.734,176.304
12.4,18,0,267.376,170.358
12.4,195,5,266.746,176.358
12.45,18,0,267.362,170.422
12.45,195,5,266.758,176.415
12.5,18,0,267.347,170.493
12.5,195,5,266.771,176.476
12.55,18,0,267.334,170.556
12.55,195,5,266.782,176.531
12.6,18,0,267.319,170.622
12.6,195,5,266.794,176.586
12.65,18,0,267.307,170.682
12.65,195,5,266.806,176.643
12.7,18,0,267.293,170.747
12.7,195,5,266.817,176.696
12.75,18,0,267.281,170.802
12.75,195,5,266.83,176.755
12.8,18,0,267.271,170.849
12.8,195,5,266.842,176.81
12.85,18,0,267.263,170.888
12.85,195,5,266.854,176.871
12.9,18,0,267.25,170.948
12.9,195,5,266.866,176.924
12.95,18,0,267.235,171.018
12.95,195,5,266.878,176.979
13,18,0,267.222,171.079
13,195,5,266.89,177.036
13.05,18,0,267.208,171.149
13.05,195,5,266.902,177.095
13.1,18,0,267.194,171.212
13.1,195,5,266.915,177.157
13.15,18,0,267.179,171.283
13.15,195,5,266.927,177.21
13.2,195,5,266.939,177.269
13.2,18,0,267.166,171.342
13.25,195,5,266.952,177.327
13.25,18,0,267.152,171.409
13.3,195,5,266.963,177.383
13.3,18,0,267.137,171.479
13.35,195,5,266.978,177.454
13.35,18,0,267.123,171.548
13.4,195,5,266.991,177.511
13.4,18,0,267.108,171.615
13.45,195,5,267,177.557
13.45,18,0,267.092,171.692
13.5,195,5,267.011,177.609
13.5,18,0,267.076,171.766
13.55,195,5,267.024,177.666
13.55,18,0,267.06,171.841
13.6,195,5,267.035,177.719
13.6,18,0,267.044,171.916
13.65,195,5,267.047,177.777
13.65,18,0,267.028,171.994
13.7,195,5,267.059,177.835
13.7,18,0,267.013,172.064
13.75,195,5,267.071,177.889
13.75,18,0,267,172.125
13.8,195,5,267.083,177.947
13.8,18,0,266.988,172.179
13.85,195,5,267.094,177.999
13.85,18,0,266.976,172.239
13.9,195,5,267.105,178.05
13.9,18,0,266.966,172.287
13.95,195,5,267.117,178.108
13.95,18,0,266.957,172.327
14,195,5,267.13,178.167
14,18,0,266.942,172.396
14.05,195,5,267.142,178.222
14.05,18,0,266.927,172.469
14.1,195,5,267.155,178.284
14.1,18,0,266.913,172.536
14.15,195,5,267.168,178.348
14.15,18,0,266.9,172.596
14.2,195,5,267.183,178.418
14.2,18,0,266.887,172.657
14.25,195,5,267.196,178.479
14.25,18,0,266.872,172.729
14.3,195,5,267.209,178.54
14.3,18,0,266.858,172.795
14.35,195,5,267.224,178.61
14.35,18,0,266.844,172.859
14.4,195,5,267.239,178.681
14.4,18,0,266.83,172.925
14.45,195,5,267.253,178.748
14.45,18,0,266.817,172.984
14.5,195,5,267.268,178.814
14.5,18,0,266.806,173.038
14.55,195,5,267.282,178.882
14.55,18,0,266.794,173.096
14.6,195,5,267.294,178.938
14.6,18,0,266.781,173.154
14.65,195,5,267.308,179.003
14.65,18,0,266.769,173.213
14.7,195,5,267.322,179.068
14.7,18,0,266.756,173.275
14.75,195,5,267.332,179.117
14.75,18,0,266.745,173.324
14.8,195,5,267.343,179.167
14.8,18,0,266.737,173.361
14.85,195,5,267.353,179.216
14.85,18,1,267.384,173.658
14.9,195,5,267.365,179.272
14.9,18,1,267.292,173.738
14.95,195,5,267.376,179.322
14.95,18,1,267.235,173.788
15,195,5,267.389,179.383
15,18,1,267.188,173.829
15.05,195,5,267.4,179.435
15.05,18,1,267.083,173.92
15.1,195,5,267.412,179.492
15.1,18,1,267.026,173.97
15.15,195,5,267.424,179.552
15.15,18,1,266.982,174.008
15.2,195,5,267.436,179.605
15.2,18,1,266.946,174.039
15.25,195,5,267.45,179.67
15.25,18,1,266.909,174.071
15.3,195,5,267.462,179.731
15.3,18,1,266.881,174.096
15.35,195,5,267.476,179.793
15.35,18,1,266.854,174.119
15.4,195,5,267.49,179.859
15.4,18,1,266.848,174.124
15.45,195,5,267.502,179.916
15.5,195,5,267.514,179.972
15.55,195,5,267.528,180.039
15.55,18,2,267.122,174.6
15.6,195,5,267.542,180.104
15.6,18,2,266.957,174.623
15.65,195,5,267.557,180.175
15.65,18,2,266.912,174.629
15.7,195,5,267.569,180.234
15.7,18,2,266.894,174.632
15.75,195,5,267.584,180.303
15.75,18,2,266.885,174.633
15.8,195,5,267.598,180.37
15.8,18,2,266.897,174.632
15.85,195,5,267.611,180.432
15.85,18,2,266.996,174.618
15.9,195,5,267.625,180.495
15.95,195,5,267.64,180.564
15.95,18,3,266.906,175.05
16,195,5,267.654,180.633
16,18,3,266.886,175.047
16.05,195,5,267.67,180.708
16.05,18,3,266.891,175.048
16.1,195,5,267.686,180.782
16.1,18,3,266.909,175.05
16.15,195,5,267.7,180.848
16.15,18,3,266.956,175.057
16.2,195,5,267.713,180.907
16.2,18,3,267.106,175.078
16.2,61,0,267.736,168.66
16.25,61,0,267.724,168.72
16.25,195,5,267.725,180.968
16.3,61,0,267.711,168.78
16.3,195,5,267.738,181.028
16.35,61,0,267.699,168.835
16.35,18,4,266.84,175.549
16.4,61,0,267.686,168.896
16.4,18,4,266.857,175.563
16.45,61,0,267.674,168.956
16.45,18,4,266.883,175.586
16.5,61,0,267.661,169.017
16.5,18,4,266.915,175.614
16.55,61,0,267.645,169.089
16.55,18,4,266.946,175.641
16.6,61,0,267.632,169.152
16.6,18,4,266.988,175.677
16.65,61,0,267.619,169.212
16.65,18,4,267.047,175.728
16.7,61,0,267.604,169.281
16.7,18,4,267.135,175.805
16.75,61,0,267.588,169.36
16.75,18,4,267.18,175.844
16.8,61,0,267.573,169.428
16.8,18,4,267.223,175.881
16.85,61,0,267.558,169.497
16.85,18,4,267.301,175.949
16.9,61,0,267.543,169.571
16.9,18,5,266.724,176.256
16.95,61,0,267.529,169.635
16.95,18,5,266.732,176.293
17,61,0,267.516,169.696
17,18,5,266.742,176.343
17.05,61,0,267.502,169.765
17.05,18,5,266.755,176.403
17.1,61,0,267.488,169.827
17.1,18,5,266.769,176.47
17.15,61,0,267.475,169.891
17.15,18,5,266.781,176.525
17.2,61,0,267.461,169.956
17.2,18,5,266.794,176.586
17.25,61,0,267.448,170.017
17.25,18,5,266.807,176.65
17.3,18,5,266.82,176.707
17.3,61,0,267.435,170.08
17.35,18,5,266.835,176.779
17.35,61,0,267.419,170.152
17.4,18,5,266.848,176.839
17.4,61,0,267.406,170.212
17.45,18,5,266.862,176.907
17.45,61,0,267.391,170.284
17.5,18,5,266.875,176.969
17.5,61,0,267.379,170.344
17.55,18,5,266.891,177.042
17.55,61,0,267.364,170.411
17.6,18,5,266.906,177.111
17.6,61,0,267.351,170.474
17.65,18,5,266.919,177.174
17.65,61,0,267.337,170.539
17.7,18,5,266.932,177.236
17.7,61,0,267.325,170.596
17.75,18,5,266.947,177.304
17.75,61,0,267.311,170.661
17.8,18,5,266.96,177.367
17.8,61,0,267.3,170.715
17.85,18,5,266.976,177.443
17.85,61,0,267.288,170.771
17.9,18,5,266.989,177.505
17.9,61,0,267.277,170.824
17.95,18,5,266.999,177.552
17.95,61,0,267.269,170.861
18,18,5,267.01,177.603
18,61,0,267.258,170.911
18.05,18,5,267.022,177.657
18.05,61,0,267.246,170.97
18.1,18,5,267.034,177.714
18.1,61,0,267.233,171.03
18.15,18,5,267.046,177.771
18.15,61,0,267.219,171.096
18.2,18,5,267.061,177.84
18.2,61,0,267.205,171.158
18.25,18,5,267.073,177.9
18.25,61,0,267.192,171.224
18.3,18,5,267.086,177.959
18.3,61,0,267.178,171.289
18.35,18,5,267.098,178.018
18.35,61,0,267.163,171.358
18.4,18,5,267.11,178.074
18.4,61,0,267.149,171.424
18.45,18,5,267.123,178.135
18.45,61,0,267.135,171.49
18.5,18,5,267.136,178.193
18.5,61,0,267.122,171.552
18.55,18,5,267.15,178.261
18.55,61,0,267.107,171.622
18.6,18,5,267.166,178.334
18.6,61,0,267.091,171.697
18.65,18,5,267.18,178.402
18.65,61,0,267.074,171.776
18.7,18,5,267.194,178.47
18.7,61,0,267.059,171.848
18.75,18,5,267.21,178.544
18.75,61,0,267.043,171.921
18.8,18,5,267.225,178.612
18.8,61,0,267.028,171.995
18.85,18,5,267.241,178.687
18.85,61,0,267.013,172.064
18.9,18,5,267.257,178.763
18.9,61,0,267,172.124
18.95,18,5,267.272,178.833
18.95,61,0,266.988,172.182
19,18,5,267.286,178.901
19,61,0,266.976,172.238
19.05,18,5,267.299,178.962
19.05,61,0,266.967,172.279
19.1,18,5,267.314,179.032
19.1,61,0,266.959,172.319
19.15,18,5,267.329,179.101
19.15,61,0,266.943,172.392
19.2,18,5,267.342,179.162
19.2,61,0,266.93,172.452
19.25,18,5,267.354,179.221
19.25,61,0,266.918,172.509
19.3,18,5,267.367,179.281
19.3,61,0,266.907,172.564
19.35,18,5,267.38,179.341
19.35,61,0,266.895,172.618
19.4,18,5,267.392,179.397
19.4,61,0,266.882,172.68
19.45,18,5,267.404,179.456
19.45,61,0,266.867,172.753
19.5,18,5,267.417,179.515
19.5,61,0,266.854,172.813
19.55,18,5,267.43,179.578
19.55,61,0,266.841,172.871
19.6,18,5,267.443,179.638
19.6,61,0,266.827,172.94
19.65,18,5,267.457,179.707
19.65,61,0,266.813,173.006
19.7,18,5,267.471,179.769
19.7,61,0,266.801,173.06
19.75,18,5,267.486,179.841
19.75,61,0,266.787,173.126
19.8,18,5,267.501,179.914
19.8,61,0,266.776,173.18
19.85,18,5,267.515,179.977
19.85,61,0,266.764,173.237
19.9,18,5,267.53,180.05
19.9,61,0,266.753,173.285
19.95,18,5,267.545,180.119
19.95,61,0,266.742,173.337
20,18,5,267.56,180.189
20,61,0,266.736,173.369
20.05,18,5,267.576,180.264
20.05,61,1,267.346,173.692
20.1,18,5,267.59,180.33
20.1,61,1,267.274,173.754
20.15,18,5,267.604,180.397
20.15,61,1,267.226,173.795
20.2,18,5,267.62,180.474
20.2,61,1,267.183,173.834
20.25,18,5,267.636,180.545
20.25,61,1,267.089,173.915
20.3,18,5,267.651,180.619
20.3,61,1,267.032,173.964
20.35,18,5,267.669,180.701
20.35,61,1,266.991,174
20.4,18,5,267.683,180.77
20.4,61,1,266.949,174.036
20.45,18,5,267.699,180.843
20.45,61,1,266.918,174.064
20.5,18,5,267.712,180.903
20.5,61,1,266.888,174.089
20.55,18,5,267.725,180.967
20.55,61,1,266.862,174.112
20.6,18,5,267.738,181.029
20.6,61,1,266.845,174.127
20.65,61,1,266.891,174.087
20.8,61,2,267.099,174.603
20.85,61,2,266.937,174.626
20.9,61,2,266.906,174.63
20.95,61,2,266.891,174.632
21,61,2,266.886,174.633
21.05,61,2,266.898,174.631
21.1,61,2,266.99,174.618
21.2,61,3,266.899,175.049
21.25,61,3,266.885,175.047
21.3,61,3,266.891,175.048
21.35,61,3,266.908,175.05
21.4,61,3,266.954,175.056
21.45,61,3,267.103,175.077
21.45,123,0,267.737,168.656
21.5,123,0,267.728,168.702
21.55,123,0,267.717,168.75
21.6,61,4,266.841,175.549
21.6,123,0,267.708,168.793
21.65,61,4,266.851,175.558
21.65,123,0,267.698,168.84
21.7,61,4,266.875,175.579
21.7,123,0,267.688,168.887
21.75,61,4,266.906,175.606
21.75,123,0,267.677,168.941
21.8,61,4,266.937,175.633
21.8,123,0,267.666,168.99
21.85,61,4,266.974,175.665
21.85,123,0,267.656,169.039
21.9,61,4,267.013,175.699
21.9,123,0,267.645,169.089
21.95,61,4,267.078,175.756
21.95,123,0,267.634,169.141
22,61,4,267.155,175.822
22,123,0,267.622,169.198
22.05,61,4,267.193,175.856
22.05,123,0,267.612,169.245
22.1,61,4,267.245,175.9
22.1,123,0,267.6,169.303
22.15,61,5,266.721,176.244
22.15,123,0,267.587,169.362
22.2,61,5,266.726,176.267
22.2,123,0,267.574,169.422
22.25,61,5,266.736,176.314
22.25,123,0,267.561,169.484
22.3,61,5,266.747,176.366
22.3,123,0,267.551,169.533
22.35,61,5,266.759,176.42
22.35,123,0,267.539,169.587
22.4,61,5,266.772,176.483
22.4,123,0,267.528,169.642
22.45,61,5,266.784,176.54
22.45,123,0,267.518,169.69
22.5,61,5,266.797,176.599
22.5,123,0,267.506,169.742
22.55,61,5,266.809,176.657
22.55,123,0,267.495,169.794
22.6,61,5,266.821,176.715
22.6,123,0,267.485,169.844
22.65,61,5,266.834,176.776
22.65,123,0,267.473,169.9
22.7,61,5,266.847,176.837
22.7,123,0,267.461,169.955
22.75,61,5,266.859,176.891
22.75,123,0,267.45,170.007
22.8,61,5,266.873,176.96
22.8,123,0,267.439,170.061
22.85,61,5,266.887,177.023
22.85,123,0,267.428,170.113
22.9,61,5,266.9,177.083
22.9,123,0,267.416,170.168
22.95,61,5,266.912,177.14
22.95,123,0,267.405,170.217
23,61,5,266.924,177.196
23,123,0,267.394,170.271
23.05,61,5,266.937,177.257
23.05,123,0,267.383,170.324
23.1,61,5,266.951,177.323
23.1,123,0,267.371,170.379
23.15,61,5,266.965,177.391
23.15,123,0,267.361,170.427
23.2,61,5,266.978,177.451
23.2,123,0,267.35,170.478
23.25,61,5,266.99,177.51
23.25,123,0,267.339,170.528
23.3,61,5,267.001,177.561
23.3,123,0,267.328,170.582
23.35,61,5,267.011,177.608
23.35,123,0,267.319,170.626
23.4,61,5,267.022,177.657
23.4,123,0,267.309,170.671
23.45,61,5,267.035,177.719
23.45,123,0,267.3,170.715
23.5,61,5,267.048,177.783
23.5,123,0,267.289,170.764
23.55,61,5,267.061,177.841
23.55,123,0,267.28,170.807
23.6,61,5,267.072,177.895
23.6,123,0,267.271,170.848
23.65,61,5,267.083,177.948
23.65,123,0,267.265,170.878
23.7,61,5,267.095,178.003
23.7,123,0,267.254,170.929
23.75,61,5,267.109,178.067
23.75,123,0,267.244,170.978
23.8,61,5,267.122,178.131
23.8,123,0,267.232,171.031
23.85,61,5,267.137,178.198
23.85,123,0,267.221,171.086
23.9,61,5,267.15,178.261
23.9,123,0,267.209,171.143
23.95,61,5,267.165,178.331
23.95,123,0,267.198,171.194
24,61,5,267.177,178.39
24,123,0,267.187,171.244
24.05,61,5,267.193,178.461
24.05,123,0,267.177,171.291
24.1,61,5,267.206,178.527
24.1,123,0,267.166,171.345
24.15,61,5,267.22,178.59
24.15,123,0,267.155,171.397
24.2,61,5,267.235,178.663
24.2,123,0,267.145,171.445
24.25,61,5,267.249,178.727
24.25,123,0,267.135,171.489
24.3,61,5,267.263,178.794
24.3,123,0,267.125,171.536
24.35,61,5,267.276,178.854
24.35,123,0,267.113,171.596
24.4,61,5,267.289,178.915
24.4,123,0,267.101,171.65
24.45,61,5,267.302,178.978
24.45,123,0,267.088,171.71
24.5,61,5,267.316,179.041
24.5,123,0,267.077,171.764
24.55,61,5,267.328,179.098
24.55,123,0,267.064,171.825
24.6,61,5,267.339,179.15
24.6,123,0,267.05,171.888
24.65,61,5,267.35,179.202
24.65,123,0,267.039,171.941
24.7,61,5,267.361,179.255
24.7,123,0,267.028,171.993
24.75,61,5,267.374,179.316
24.75,123,0,267.016,172.048
24.8,61,5,267.388,179.38
24.8,123,0,267.005,172.101
24.85,61,5,267.4,179.436
24.85,123,0,266.996,172.144
24.9,61,5,267.414,179.502
24.9,123,0,266.986,172.19
24.95,61,5,267.427,179.566
24.95,123,0,266.976,172.237
25,61,5,267.441,179.629
25,123,0,266.967,172.278
25.05,61,5,267.455,179.695
25.05,123,0,266.964,172.296
25.1,61,5,267.468,179.759
25.1,123,0,266.952,172.349
25.15,61,5,267.481,179.82
25.15,123,0,266.941,172.404
25.2,61,5,267.496,179.887
25.2,123,0,266.93,172.454
25.25,61,5,267.509,179.949
25.25,123,0,266.92,172.5
25.3,61,5,267.524,180.019
25.3,123,0,266.91,172.548
25.35,61,5,267.538,180.086
25.35,123,0,266.901,172.591
25.4,61,5,267.553,180.157
25.4,123,0,266.891,172.637
25.45,61,5,267.566,180.217
25.45,123,0,266.879,172.692
25.5,61,5,267.579,180.281
25.5,123,0,266.868,172.746
25.55,61,5,267.593,180.344
25.55,123,0,266.856,172.801
25.6,61,5,267.606,180.407
25.6,123,0,266.847,172.846
25.65,61,5,267.62,180.473
25.65,123,0,266.837,172.891
25.7,61,5,267.635,180.542
25.7,123,0,266.826,172.945
25.75,61,5,267.648,180.606
25.75,123,0,266.814,172.998
25.8,61,5,267.665,180.682
25.8,123,0,266.804,173.046
25.85,61,5,267.68,180.753
25.85,123,0,266.793,173.097
25.9,61,5,267.696,180.829
25.9,123,0,266.783,173.146
25.95,61,5,267.709,180.89
